"STATION"     ,"NAME"                  ,"LATITUDE"         ,"LONGITUDE"         ,"ELEVATION" ,"DATE"       ,"DAPR"  ,"DAPR_ATTRIBUTES" ,"MDPR" ,"MDPR_ATTRIBUTES" ,"PRCP" ,"PRCP_ATTRIBUTES" ,"SNOW" ,"SNOW_ATTRIBUTES" ,"SNWD" ,"SNWD_ATTRIBUTES" ,"WESD" ,"WESD_ATTRIBUTES" ,"WESF" ,"WESF_ATTRIBUTES" ,"WT05"  ,"WT05_ATTRIBUTES"
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-18" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"7.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-19" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"7.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-20" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"6.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-21" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"6.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-22" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"5.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-23" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"5.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-24" ,        ,                  ,       ,                  ,"0.01" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"5.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-25" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"4.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-26" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"3.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-27" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"3.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-28" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"2.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-29" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"1.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-30" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-01-31" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-01" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-02" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-03" ,        ,                  ,       ,                  ,"0.53" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-04" ,        ,                  ,       ,                  ,"0.31" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-05" ,        ,                  ,       ,                  ,"0.02" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-06" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-07" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-08" ,        ,                  ,       ,                  ,"0.26" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-09" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-10" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-11" ,        ,                  ,       ,                  ,"0.05" ,",,7,0700"        ,"1.2"  ,",,7,0700"        ,"1.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-12" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-13" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-14" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-15" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-16" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-17" ,        ,                  ,       ,                  ,"0.03" ,",,7,0700"        ,"0.5"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-18" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-19" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-20" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-21" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-22" ,        ,                  ,       ,                  ,"0.01" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-23" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-24" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-25" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-26" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-27" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-28" ,        ,                  ,       ,                  ,"0.02" ,",,7,0700"        ,"0.2"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-02-29" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-01" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-02" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-03" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-04" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-05" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-06" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-07" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-08" ,        ,                  ,       ,                  ,"0.50" ,",,7,0700"        ,"6.2"  ,",,7,0700"        ,"6.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-09" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-10" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-11" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-12" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-13" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-14" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-15" ,        ,                  ,       ,                  ,"0.07" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-16" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-17" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-18" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-19" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-20" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-21" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-22" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-23" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-24" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-25" ,        ,                  ,       ,                  ,"0.03" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-26" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-27" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-28" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-29" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-30" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-03-31" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-01" ,        ,                  ,       ,                  ,"0.01" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-02" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-03" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-04" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-05" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-06" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-07" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-08" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-09" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-10" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-11" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-12" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-13" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-14" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-15" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-16" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
"USC00058613" ,"VERNON 4 ENE, CO US"   ,"39.97694"         ,"-102.25178"        ,"1164.6"    ,"2024-04-17" ,        ,                  ,       ,                  ,"0.00" ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,"0.0"  ,",,7,0700"        ,       ,                  ,       ,                  ,        ,
